HY_id|HY_cod_postal|HY_provincia|HY_descripcion|HY_distribucion|HY_tipo|HY_antiguedad|HY_metros_utiles|HY_metros_totales|HY_num_banos|HY_cert_energ|HY_num_terrazas|HY_ascensor|HY_trastero|HY_num_garajes|HY_precio|HY_precio_anterior|IDEA_area|IDEA_poblacion|IDEA_densidad|IDEA_pc_1960|IDEA_pc_1960_69|IDEA_pc_1970_79|IDEA_pc_1980_89|IDEA_pc_1990_99|IDEA_pc_2000_10|IDEA_pc_comercio|IDEA_pc_industria|IDEA_pc_oficina|IDEA_pc_otros|IDEA_pc_residencial|IDEA_pc_trast_parking|IDEA_ind_tienda|IDEA_ind_turismo|IDEA_ind_alimentacion|IDEA_ind_riqueza|IDEA_rent_alquiler|IDEA_ind_elasticidad|IDEA_ind_liquidez|IDEA_unitprice_sale_residential|IDEA_price_sale_residential|IDEA_stock_sale_residential|IDEA_demand_sale_residential|IDEA_unitprice_rent_residential|IDEA_price_rent_residential|IDEA_stock_rent_residential|IDEA_demand_rent_residential|GA_page_views|GA_mean_bounce|GA_exit_rate|GA_quincena_ini|GA_quincena_ult
6036302|46130|Valencia|Local comercial en planta baja y planta alta situado en el municipio de Massamagrel provincia de Valencia. Se sitúa en un edificio residencial plurifamiliar entre medianeras, de dos plantas sobre rasante y una bajo rasante.El local tiene una superficie de 140 m² construidos. Se encuentra en buen estado de conservación y es un local que se distribuye en planta baja destinada al portal, y planta alta destinada a vivienda.  El local dispone de dos aseos, despacho, archivo y caja siendo de carácter interior, estando el resto del local destinado a la atención al público. Massamagrel Está situado en la parte septentrional de la Huerta de Valencia. El término tiene una forma alargada, que alcanza desde el mar Mediterráneo hasta el interior de secano. El terreno es completamente llano, salvo en la zona situada al oeste de la población, en donde se levantan unas pequeñas lomas que apenas alcanzan los 40 m. de altitud. Se accede a esta localidad desde Valencia, por carretera, tomando la V-21 para enlazar con la CV-300. También se puede acceder a través de la línea 3 de Metro Valencia. El local se sitúa en zona tranquila del municipio, habiendo comercios y bares cercanos, farmacias y zonas verdes.||Local||122|140|0||0|0|0|0|163000|179000|839.47|16557|19.72|0.07|0.07|0.25|0.07|0.13|0.41|0.02|0.01|0.01|0.02|0.52|0.43|0.2|0.8|0|0.14|5.04|2|0|892.62|126018.06|1383|49.93|5.15|529.42|87|53.95|74|9.09|13.74|1|47
6036357|04740|Almería|Piso de dos dormitorios y un baño. Se encuentra situado en un edificio de obra nueva de tres alturas, que dispone de ascensor, ubicado en municipio de Roquetas de Mar, provincia de Almería.La vivienda se distribuye enhall, cocina, salón-comedor, dos dormitorios y un baño. Cuenta con puerta de entrada normal, carpintería exterior de aluminio lacado, ventanas correderas con acristalamiento climalit y persianas de pvc. Cocina sin amueblar. Baño completo. Paredes alicatadas en cocina y baño. Suelos de gres. Carpintería interior en madera. Se encuentra en una zona con buenos accesos por carretera, rodeado de viviendas de las mismas características, situado cerca del centro histórico.Zona tranquila, con nivel alto de servicios tales como comercios, centro de salud, colegios, institutos.|La vivienda se distribuye en hall, cocina, salón-comedor, dos dormitorios y un baño.|Piso|2008|57.98|66.18|1|E|0|1|0|0|54100|59500|989.5|10648|10.76|0|0|0.12|0.13|0.23|0.51|0.03|0|0|0.03|0.58|0.35|0.2|0.6|0.2|0.2|6.73|3|-1|697.2|80227.29|1248|49.97|4.59|463.5|27|51.67|38|24|16.13|3|41
6036362|04740|Almería|Piso de dos dormitorios y dos baños situado en un edificio de tres alturas sobre rasante y una bajo rasante con uso de garaje que dispone de ascensor. Se encuentra situado en el municipio de Roquetas de Mar, provincia de Almería. La vivienda consta de recibidor, salón-comedor, cocina independiente, dos dormitorios, dos baños y terraza.Cuenta con puerta de entrada de seguridad y el resto de paso de madera, video portero, ventanas dealuminio lacado en blanco con doble vidrio aislante tipo climalit, persianas de aluminio, pintura en gotelé ysuelos de plaqueta.El inmueble se encuentra en una zona urbana con otras viviendas de ámbito residencial.Se encuentra en el  municipio de Roquetas de Mar, provincia de Almería, muy próximo al Ayuntamiento de la localidad, Plaza de la Cultura y junto a las zonas más transitadas. El municipio dispone de supermercados, líneas de autobús, centros educativos, centro de salud, de ocio y restauración.|La vivienda consta de recibidor, salón-comedor, cocina independiente, dos dormitorios, dos baños y terraza.|Piso|2008|81.92|92.76|2|E|0|1|0|0|62200|68500|989.5|10648|10.76|0|0|0.12|0.13|0.23|0.51|0.03|0|0|0.03|0.58|0.35|0.2|0.6|0.2|0.2|6.73|3|-1|697.2|80227.29|1248|49.97|4.59|463.5|27|51.67|122|20|25.08|1|47
6036410|04740|Almería|Ático de dos dormitorios y dos baños. Se encuentra situado en el Edificio Arena I y II de obra nueva de cuatro alturas, que dispone de ascensor, ubicado en municipio de Roquetas de Mar, provincia de Almería.La vivienda se distribuye en hall, cocina, salón-comedor, dos dormitorios y dos baños. Cuenta con puerta de entrada normal, carpintería exterior de aluminio lacado blanco, ventanas correderas con acristalamiento climalit y persianas de pvc. Cocina sin amueblar. Baños completos con bañera y ducha. Paredes alicatadas en cocina y baños. Pintura en gotelé. Suelos de gres. Carpintería interior en madera. Se encuentra en una zona con buenos accesospor carretera, rodeado de viviendas de las mismas características, situado cerca del centro histórico a pocoskilómetros de la costa, cercano al Castillo de Santa Ana y Club de Golf Playa Serena.Zona tranquila, con nivel alto de servicios tales como comercios, centro de salud, colegios, institutos, hoteles.|La vivienda se distribuye en cocina, salón-comedor, dos dormitorios y dos baños.|Piso|2008|71.49|92.63|2|G|0|1|0|0|91300||460.08|17800|38.69|0|0|0.05|0.18|0.18|0.58|0.04|0|0|0.03|0.54|0.39|0.35|0.59|0.06|0.1|5.46|3|0|964.07|125045.47|3168|49.55|5.29|403.4|255|51.59|22|0|9.39|2|37
6036414|04740|Almería|Ático de dos dormitorios y dos baños. Se encuentra situado en el Edificio Arena I y II de obra nueva de cuatro alturas, que dispone de ascensor, ubicado en municipio de Roquetas de Mar, provincia de Almería.La vivienda se distribuye en hall, cocina, salón-comedor, dos dormitorios y dos baños. Cuenta con puerta de entrada normal, carpintería exterior de aluminio lacado blanco, ventanas correderas con acristalamiento climalit y persianas de pvc. Cocina sin amueblar. Baños completos con bañera y ducha. Paredes alicatadas en cocina y baños. Pintura en gotelé. Suelos de gres. Carpintería interior en madera. Se encuentra en una zona con buenos accesospor carretera, rodeado de viviendas de las mismas características, situado cerca del centro histórico a pocoskilómetros de la costa, cercano al Castillo de Santa Ana y Club de Golf Playa Serena.Zona tranquila, con nivel alto de servicios tales como comercios, centro de salud, colegios, institutos, hoteles.|La vivienda se distribuye en cocina, salón-comedor, dos dormitorios y dos baños.|Piso|2008|53.4|69.01|2|G|0|1|0|0|56100|64200|1387.4|6904|4.98|0|0|0.1|0.2|0.13|0.57|0.03|0|0|0.07|0.56|0.34|0.15|0.54|0.31|0.16|4.31|5|0|1412.47|191909.21|2550|49.06|5.96|436.92|618|51.39|31|0|4.67|1|42
6036424|04740|Almería|Trastero situado en la planta sótano dentro de un edificio de tres alturas, promoción de obra nueva, situado en el municipio de Roquetas de Mar, provincia de Almería.||Trastero|2008|4.12|4.41|0||0|0|0|0|1200|1300|989.5|10648|10.76|0|0|0.12|0.13|0.23|0.51|0.03|0|0|0.03|0.58|0.35|0.2|0.6|0.2|0.2|6.73|3|-1|697.2|80227.29|1248|49.97|4.59|463.5|27|51.67|20|46.67|41.67|6|43
6036468|43550|Tarragona|Casa unifamiliar compuesta por tres alturas y formada por tres dormitorios y un baño situada en el municipio de Ulldecona, en la provincia de Tarragona.Se distribuye en tres plantas compuestas por tres dormitorios, unbaño completo, salón-comedor u cocina.La vivienda necesita una reforma integral de las mismas, tanto de saneamientos como de infraestructura.La vivienda se encuentra en el casco antiguo de la localidad, junto a otras viviendas de carácter residencial.Ubicada en el municipio de Ulldecona, en la provincia de Tarragona, en una zona de interior de la costa y tranquila que se encuentra ubicada cerca de la estación de tren de la localidad.|Se distribuye en tres plantas compuestas por tres dormitorios, un baño completo, salón-comedor u cocina.|Casa de pueblo|1940|150|150|1|G|0|0|0|0|40500|44500|12652.86|6310|0.5|0.28|0.28|0.09|0.07|0.08|0.2|0.02|0.01|0.01|0.06|0.44|0.47|0.73|0.09|0.18|0.15|8.46|4|-1|563.73|68573.41|987|48.12|6.46|506.42|93|50.82|108|1.25|8.98|1|47
6036512|35210|Las Palmas|Piso dúplex de tres dormitorios, un baño y un aseo. La vivienda se encuentra en la planta baja y primera de un edificio de tres alturas sobre rasante y una bajo rasante, el cual no dispone de ascensor. Se sitúa en La Herradura, pertenece a la localidad de Telde, provincia de Las Palmas.La vivienda se distribuye en dos plantas. La planta baja consta de tres dormitorios, uno de ellos con vestidor y un baño. La planta primera dispone desalón-comedor, cocina, aseo, terraza y hall-distribuidor.Cuenta con puerta de entrada normal. Las ventanas son de aluminio lacado con cristal sencillo y contraventanas de aluminio lacado blanco, los solados de cerámico, las paredes de pintura lisa. Los baños cuentan con sanitarios de porcelana vitrificada en color blanco y grifería mono mando. Dispone de termo acumulador para el agua caliente y portero automático.El inmueble se encuentra en una zona tranquila de la localidad, en un edificio residencial de manzana cerrada en esquina, rodeado por viviendas de similares características. Tiene una antigüedad de unos 8 años aproximadamente.A 24 km deLas Palmas de Gran Canaria, cuenta con fácil acceso a través de la autovía GC-41. A su alrededor podemos encontrar servicios como comercios, centros educativos, centro de salud, farmacias, cajeros, bares y restaurantes.|La vivienda se distribuye en dos plantas. La planta baja consta de tres dormitorios, uno de ellos con vestidor y un baño. La planta primera dispone de salón-comedor, cocina, aseo, terraza y hall-distribuidor.|Dúplex|2008|111.88|112|1|G|0|0|0|0|91400|101000|||||||||||||||||||||||||||||||2861|54.92|22.34|41|46
6036586|03400|Alicante|Plaza de garaje situada en un edificio residencial del municipio de Villena, provincia de Alicante.La plazade garaje tiene una superficie aproximada entre 10 y 15m² útiles.||Garaje||9.9|20|0||0|0|0|0|12500||34570.35|33987|0.98|0.16|0.16|0.21|0.12|0.13|0.21|0.05|0.03|0.01|0.06|0.49|0.37|0.44|0.33|0.22|0.13|4.72|2.5|0|795.02|119120.06|2013|48.71|3.23|480.62|39|50.73|9|14.29|35.71|10|39
6036594|03160|Alicante|Piso de tres dormitorios y dos baños. Tiene como anejo inseparable un trastero. La vivienda se encuentra en la planta baja en el Edificio Valper III, plurifamiliar de tres alturas que dispone de ascensor. Situada en el municipio de Almoradí, provincia de Alicante. La vivienda se distribuye en cocina, lavadero, salón-comedor, tres dormitorios y dos baños. Dispone como anejo inseparable trastero nº 11.Cuenta con puerta de entrada normal, carpintería exterior con ventanas de aluminio lacado, ventanas correderas y persianas de pvc. Carpinteríainterior en madera barnizada. Suelos de gres. Cocina y baños con paredes alicatadas. Pintura en gotelé y techos en pintura lisa. Cocina amueblada sin equipar. Se encuentra en muy buen estado de conservación.  Se encuentra situado en una zona rodeada de viviendas de las mismas características, zona tranquila.Cuenta con buenos accesos por carretera y con un nivel alto de servicios tales como, centros educativos, sanitarios y comercios.|La vivienda se distribuye en cocina, lavadero, salón-comedor, tres dormitorios y dos baños. Dispone como anejo inseparable trastero nº 11.|Piso|2007|81.7|94.9|2|G|0|1|1|0|68700|75600|2495.19|20323|8.14|0.08|0.08|0.09|0.11|0.14|0.5|0.04|0.01|0.01|0.04|0.53|0.38|0.56|0.03|0.41|0.1|4.4|4|0|743.16|108512.29|2250|49.44|4.38|400.6|63|52.16|656|18.83|12.38|1|47
6036608|12480|Castellón|Piso Dúplex de dos dormitorios y dos baños, ubicado en el edificio Residencial Soneja II, promoción de obra nueva, de cuatro alturas que dispone de ascensor, situada en el municipio de Soneja, en la provincia de Castellón.El inmueble consta de dos plantas. La planta baja destinada a vivienda con una distribución de cocina, salón-comedor, dos habitaciones y dos baños. Posee escalera interior de acceso a la planta alta. La planta alta destinada a terraza. Cuenta con puerta de entrada blindada. Ventanas correderas de aluminio lacado blanco y persianas en pvc. Carpintería interior en madera barnizada, armarios empotrados. Suelos de mármol y terrazo. Cocina independiente y baños completos con paredes alicatadas. El edificio consta también de planta sótano y semisótano destinas a trasteros y garajes. Se compone de nueve viviendas por planta. Dispone de piscina cubierta comunitaria y spa. Se encuentra en buen muy estado de conservación en una zona de nueva expansión, de viviendas con las mismas características. Buen acceso por carretera, bien comunicado, con un nivel básico de servicios tales como colegio, polideportivo municipal, centro de salud.|La vivienda se distribuye en cocina, salón-comedor, dos dormitorios y dos baños.|Piso|2008|85.34|108.71|2|F|0|1|0|0|80100|89400|2886.55|1449|0.5|0.27|0.27|0.11|0.1|0.06|0.18|0.01|0|0|0.02|0.51|0.46|0|1|0|0.13||||759.02|98356.67|144|49.03||||0|56|0|11.06|1|45
6036617|12480|Castellón|Plaza de Garaje ubicada en la planta sótano del edificio Residencial Soneja II, promoción de obra nueva, de cuatro alturas, situada en el municipio de Soneja, en la provincia de Castellón.Se encuentra en una zona tranquila de nueva expansión, a pocos metros del centro histórico del municipio. Tiene su acceso rodado por la Calle Plaza de Mirla.Cuenta con buenos accesos por carretera, bien comunicado, con buen nivel de servicios tales como colegio, polideportivo municipal, centro de salud.||Garaje|2008|9.9|24.9|0||0|0|0|0|7800||2886.55|1449|0.5|0.27|0.27|0.11|0.1|0.06|0.18|0.01|0|0|0.02|0.51|0.46|0|1|0|0.13||||759.02|98356.67|144|49.03||||0|1|0|0|12|12
6036624|12480|Castellón|Vivienda de cuatro dormitorios y dos baños, ubicado en el edificio Residencial Soneja II, promoción de obra nueva, de cuatro alturas que dispone de ascensor, situada en el municipio de Soneja, en la provincia de Castellón.El Piso consta de cocina, salón-comedor, cuatro habitaciones y dos baños. Cuenta con puerta de entrada blindada. Ventanas correderas de aluminio lacado blanco y persianas en pvc. Carpintería interior en madera barnizada, armarios empotrados. Suelos de mármol y terrazo. Cocina independiente y baños completos con paredes alicatadas. El edificio consta también de planta sótano y semisótano destinas a trasteros y garajes. Se compone de nueve viviendas por planta. Dispone de piscina cubierta comunitaria y spa. Se encuentra en buen muy estado de conservación en una zona de nueva expansión, de viviendas con las mismas características. Buen acceso por carretera, bien comunicado, con un nivel básico de servicios tales como colegio, polideportivo municipal, centro de salud.|El inmueble se distribuye en cocina, salón-comedor, cuatro dormitorios y dos baños.|Piso|2008|108.21|137.85|2|F|0|1|0|0|96800|108000|2886.55|1449|0.5|0.27|0.27|0.11|0.1|0.06|0.18|0.01|0|0|0.02|0.51|0.46|0|1|0|0.13||||759.02|98356.67|144|49.03||||0|23|7.14|23.81|2|46
6036627|12598|Castellón|Plaza de garaje situada en la Calle Papa Luna E 133, en el municipio de Peñíscola, provincia de Castellón. Dispone de una superficie aproximada entre 5 m² y 20 m².||Garaje|2010|4.86|13.4|0||0|0|0|0|4900||174.83|108|0.62|0.01|0.01|0.01|0.4|0.17|0.4|0|0|0|0.14|0.49|0.37|0|0|0|0.22|3.76|||1867.38|162243.75|333|48.93|7.09|545|18|50.47|38|11.11|35.79|6|18
6036664|03009|Alicante|Plaza de garaje número 24 en la planta sótano 1 de edificio en Avenida de Novelda número 111-113, Situado en AlicanteLa plaza de garaje dispone de una superficie de 11,25 m².||Garaje||11.25|24|0||0|0|0|0|9200|10200|539.65|14359|26.61|0.09|0.09|0.17|0.11|0.21|0.32|0.03|0|0|0.04|0.49|0.43|0.5|0.25|0.25|0.22|5.3|4|0|1066.08|195133.44|2160|49.31|6.13|1015|102|51.84|9|0|8.33|3|47
6036666|03009|Alicante|Plaza de garaje número 28 en la planta sótano 2 de edificio en Avenida de Novelda número 111-113, Situado en AlicanteLa plaza de garaje dispone de una superficie de 10,35 m².||Garaje||10.35|24|0||0|0|0|0|15400||539.65|14359|26.61|0.09|0.09|0.17|0.11|0.21|0.32|0.03|0|0|0.04|0.49|0.43|0.5|0.25|0.25|0.22|5.3|4|0|1066.08|195133.44|2160|49.31|6.13|1015|102|51.84|4|0|0|4|28
6036684|12221|Castellón|Piso compuesto de tres dormitorios y un baño. Dispone como anejo inseparable trastero. Se encuentra ubicado en un edificio plurifamiliar de obra nueva, de cuatro alturas que dispone de ascensor, situado en el municipio de Tales, provincia de Castellón. El inmueble consta de cocina, salón-comedor, tres habitaciones y un cuartode baño.Cuenta puerta de entrada normal. Ventanas correderas de aluminio lacado y persianas en pvc. Carpintería interior en madera barnizada y armarios empotrados. Suelos de gres. Paredes alicatadas en cocina y baño. Cocina independiente y baño completo con ducha o bañera. Se encuentra en buen estado de conservación.El edificio se sitúa en una zona tranquila, rodeado de viviendas de las mismas características. Los trasteros se encuentran en la planta cubierta.Cuenta con fácil acceso por carretera, con un nivel básico de servicios. El resto de servicios los encontramos en las localidades más próximas. Se encuentra a 27 km de la capital de la provincia Castellón de la Plana y 25 km de Burriana, capital de la comarca de la Plana Baja.|La distribución de la vivienda consta de cocina, salón-comedor, tres dormitorios y un baño. Tiene como anejo inseparable trastero número 3 con una superficie útil de 3,77 m².|Piso|2008|81.4|97.68|1|E|0|1|1|0|71200|74400|1456.41|821|0.56|0.3|0.3|0.09|0.09|0.05|0.17|0.01|0|0|0.03|0.52|0.44|0|1|0|0.16||||658.33|132573.08|129|49.36||||0|52|4|17|4|47
